date,time,temp_c,dewpoint_c,rh_pct,wind_dir_txt,wind_kmh,gust_kmh,wind_dir_deg,press_hpa,rain_rate_mmph,rain_acc_mm,uv,solar_wm2,key,value
2026-07-25,00:00,24.4,21.7,86,SSE,11.3,20.9,154,1015.31,0,0,0,0,,
2026-07-25,00:15,24.3,21.7,86,SSE,8,19.3,150,1015.17,0,0,0,0,,
2026-07-25,00:30,24.3,21.7,87,SE,6.4,22.5,146,1015.07,0,0,0,0,,
2026-07-25,00:45,24.2,21.7,87,N,8,22.5,360,1015.24,0,0,0,0,,
2026-07-25,01:00,24.2,21.7,88,SE,8,22.5,136,1015.21,0,0,0,0,,
2026-07-25,01:15,24.2,22.2,88,N,8,20.9,360,1014.9,0,0,0,0,,
2026-07-25,01:30,24.1,22.2,89,SE,14.5,22.5,145,1015.04,0,0,0,0,,
2026-07-25,01:45,24,22.2,90,ESE,14.5,24.1,123,1014.87,0,0,0,0,,
2026-07-25,02:00,23.9,22.2,90,SE,14.5,19.3,139,1014.87,0,0,0,0,,
2026-07-25,02:15,23.9,22.2,90,SE,3.2,19.3,140,1014.7,0,0,0,0,,
2026-07-25,02:30,23.8,22.2,91,N,16.1,22.5,360,1014.8,0,0,0,0,,
2026-07-25,02:45,23.7,21.7,90,SE,11.3,22.5,130,1014.8,0,0,0,0,,
2026-07-25,03:00,23.6,21.7,90,SE,16.1,22.5,136,1014.6,0,0,0,0,,
2026-07-25,03:15,23.7,21.7,90,SE,11.3,24.1,136,1014.29,0,0,0,0,,
2026-07-25,03:30,23.6,21.7,90,SE,6.4,19.3,136,1014.6,0,0,0,0,,
2026-07-25,03:45,23.4,21.7,90,N,8,16.1,360,1014.43,0,0,0,0,,
2026-07-25,04:00,23.3,21.1,90,SE,8,19.3,129,1014.46,0,0,0,0,,
2026-07-25,04:15,23.1,21.1,90,N,1.6,12.9,360,1014.7,0,0,0,0,,
2026-07-25,04:30,22.9,21.1,89,SE,4.8,9.7,124,1014.36,0,0,0,0,,
2026-07-25,04:45,22.8,20.6,89,N,3.2,11.3,360,1014.33,0,0,0,0,,
2026-07-25,05:00,22.7,20.6,88,SE,6.4,14.5,134,1014.22,0,0,0,0,,
2026-07-25,05:15,22.8,20.6,88,N,9.7,14.5,360,1014.19,0,0,0,0,,
2026-07-25,05:30,23,20.6,88,N,9.7,14.5,360,1014.22,0,0,0,0,,
2026-07-25,05:45,22.9,20.6,87,SE,12.9,16.1,124,1014.19,0,0,0,0,,
2026-07-25,06:00,23.2,20.6,87,SE,14.5,25.7,138,1014.19,0,0,0,0,,
2026-07-25,06:15,23.3,21.1,87,ESE,12.9,22.5,113,1014.33,0,0,0,0,,
2026-07-25,06:30,23.4,21.1,88,SE,14.5,24.1,141,1014.66,0,0,0,11,,
2026-07-25,06:45,23.4,21.1,87,SE,8,22.5,146,1014.56,0,0,0,25,,
2026-07-25,07:00,23.4,21.1,87,SE,6.4,19.3,134,1014.73,0,0,0,47,,
2026-07-25,07:15,23.4,20.6,86,N,12.9,20.9,360,1014.56,0,0,0,76,,
2026-07-25,07:30,23.7,20.6,85,SE,6.4,24.1,136,1014.53,0,0,0,105,,
2026-07-25,07:45,24.1,21.1,85,SSE,9.7,22.5,147,1014.77,0,0,0,137,,
2026-07-25,08:00,24.3,21.7,85,SE,12.9,27.4,134,1014.73,0,0,0,172,,
2026-07-25,08:15,24.4,21.7,85,N,17.7,27.4,360,1014.6,0,0,0.6,209,,
2026-07-25,08:30,24.8,21.7,83,N,8,17.7,360,1014.77,0,0,0.8,234,,
2026-07-25,08:45,25.1,21.1,81,SE,20.9,22.5,136,1014.73,0,0,1,279,,
2026-07-25,09:00,25.4,21.1,78,SE,14.5,19.3,146,1014.66,0,0,1.3,343,,
2026-07-25,09:15,26.1,21.1,75,SE,4.8,22.5,134,1014.83,0,0,1.6,362,,
2026-07-25,09:30,26.8,20,67,SSE,19.3,24.1,161,1014.63,0,0,1.9,439,,
2026-07-25,09:45,27.1,18.9,61,SE,20.9,29,138,1014.19,0,0,2.3,517,,
2026-07-25,10:00,27.7,18.3,58,SE,25.7,32.2,139,1014.09,0,0,2.6,561,,
2026-07-25,10:15,28.2,18.3,56,N,30.6,33.8,360,1014.02,0,0,3,601,,
2026-07-25,10:30,28.5,17.8,52,SE,20.9,35.4,138,1013.95,0,0,3.4,645,,
2026-07-25,10:45,29.1,17.2,49,SE,24.1,35.4,144,1014.16,0,0,3.7,677,,
2026-07-25,11:00,29.5,18.3,51,SSE,24.1,40.2,159,1014.19,0,0,4.1,710,,
2026-07-25,11:15,29.7,18.3,50,N,29,35.4,360,1014.36,0,0,4.5,744,,
2026-07-25,11:30,30,18.3,50,ESE,24.1,38.6,111,1013.68,0,0,4.8,772,,
2026-07-25,11:45,30.3,16.7,44,SSE,20.9,41.8,153,1013.75,0,0,5.2,810,,
